phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	0s	2m	410Mi	1253m	20363Mi	7m	72Mi
6m	68Mi
6m	67Mi
6m	67Mi
4m	68Mi
4m	66Mi
6m	67Mi
7m	79Mi
4m	59Mi
running	11s		1253m	20363Mi	7m	72Mi
6m	68Mi
6m	67Mi
6m	67Mi
4m	68Mi
4m	66Mi
6m	67Mi
7m	79Mi
4m	59Mi
running	21s		1105m	20373Mi	15m	72Mi
11m	68Mi
12m	67Mi
13m	67Mi
13m	68Mi
12m	67Mi
11m	67Mi
19m	67Mi
14m	59Mi
running	31s	835m	38Mi	1341m	19338Mi	55m	67Mi
38m	68Mi
34m	67Mi
38m	67Mi
43m	68Mi
43m	69Mi
40m	65Mi
78m	67Mi
43m	59Mi
running	42s	849m	40Mi	805m	19373Mi	55m	64Mi
39m	64Mi
39m	64Mi
40m	62Mi
45m	65Mi
38m	69Mi
36m	64Mi
76m	72Mi
51m	60Mi
running	52s	849m	40Mi	805m	19373Mi	55m	64Mi
39m	64Mi
39m	64Mi
40m	62Mi
45m	65Mi
38m	69Mi
36m	64Mi
76m	72Mi
51m	60Mi
running	62s	965m	38Mi	837m	19408Mi	57m	63Mi
36m	64Mi
37m	64Mi
37m	62Mi
43m	65Mi
41m	59Mi
39m	58Mi
80m	69Mi
47m	60Mi
running	73s	1606m	269Mi	1547m	19511Mi	65m	65Mi
44m	62Mi
46m	62Mi
45m	62Mi
55m	63Mi
46m	59Mi
40m	60Mi
105m	76Mi
47m	60Mi
running	83s	1606m	269Mi	1547m	19511Mi	65m	65Mi
44m	62Mi
46m	62Mi
45m	62Mi
55m	63Mi
46m	59Mi
40m	60Mi
105m	76Mi
47m	60Mi
running	93s	5133m	312Mi	10111m	20520Mi	110m	70Mi
56m	62Mi
60m	63Mi
60m	64Mi
87m	71Mi
63m	64Mi
65m	67Mi
246m	74Mi
49m	56Mi
running	104s	4972m	360Mi	11780m	20952Mi	114m	78Mi
58m	65Mi
58m	64Mi
53m	63Mi
83m	70Mi
60m	65Mi
65m	69Mi
251m	84Mi
40m	56Mi
running	114s	4972m	360Mi	11780m	20952Mi	114m	78Mi
58m	65Mi
58m	64Mi
53m	63Mi
83m	70Mi
60m	65Mi
65m	69Mi
251m	84Mi
40m	56Mi
running	124s	4945m	399Mi	11156m	20639Mi	114m	73Mi
59m	67Mi
58m	69Mi
59m	64Mi
85m	67Mi
62m	65Mi
64m	68Mi
246m	89Mi
44m	56Mi
running	135s	4172m	459Mi	9981m	21765Mi	95m	72Mi
50m	69Mi
49m	69Mi
51m	64Mi
76m	67Mi
53m	66Mi
54m	67Mi
204m	88Mi
37m	56Mi
running	145s	4172m	459Mi	9981m	21765Mi	95m	72Mi
50m	69Mi
49m	69Mi
51m	64Mi
76m	67Mi
53m	66Mi
54m	67Mi
204m	88Mi
37m	56Mi
running	155s	520m	298Mi	3283m	22315Mi	7m	72Mi
6m	69Mi
6m	69Mi
6m	64Mi
4m	67Mi
4m	66Mi
5m	67Mi
5m	88Mi
6m	56Mi
running	166s	2600m	413Mi	6326m	22550Mi	68m	74Mi
34m	70Mi
37m	69Mi
40m	65Mi
52m	67Mi
40m	66Mi
37m	67Mi
151m	91Mi
27m	56Mi
running	176s	2600m	413Mi	6326m	22550Mi	68m	74Mi
34m	70Mi
37m	69Mi
40m	65Mi
52m	67Mi
40m	66Mi
37m	67Mi
151m	91Mi
27m	56Mi
running	187s	3881m	550Mi	8641m	22444Mi	108m	77Mi
56m	69Mi
56m	65Mi
60m	65Mi
83m	68Mi
66m	66Mi
61m	67Mi
254m	87Mi
45m	56Mi
running	197s	4785m	547Mi	11581m	22917Mi	109m	73Mi
55m	70Mi
55m	65Mi
59m	65Mi
93m	69Mi
67m	69Mi
60m	68Mi
257m	78Mi
41m	56Mi
running	207s	4088m	713Mi	12481m	23514Mi	108m	76Mi
56m	68Mi
57m	67Mi
60m	66Mi
84m	68Mi
65m	70Mi
60m	69Mi
256m	97Mi
44m	58Mi
running	217s	4088m	713Mi	12481m	23514Mi	108m	76Mi
56m	68Mi
57m	67Mi
60m	66Mi
84m	68Mi
65m	70Mi
60m	69Mi
256m	97Mi
44m	58Mi
running	228s	4176m	713Mi	12427m	24076Mi	107m	76Mi
54m	69Mi
57m	68Mi
60m	65Mi
86m	68Mi
66m	68Mi
62m	69Mi
254m	87Mi
40m	59Mi
running	238s	4414m	776Mi	12179m	25592Mi	108m	72Mi
55m	68Mi
58m	69Mi
57m	66Mi
83m	69Mi
69m	67Mi
62m	70Mi
258m	94Mi
42m	59Mi
running	249s	4414m	776Mi	12179m	25592Mi	108m	72Mi
55m	68Mi
58m	69Mi
57m	66Mi
83m	69Mi
69m	67Mi
62m	70Mi
258m	94Mi
42m	59Mi
running	259s	2953m	918Mi	10673m	25655Mi	109m	72Mi
58m	68Mi
59m	68Mi
57m	69Mi
87m	71Mi
65m	67Mi
61m	70Mi
258m	84Mi
42m	59Mi
running	269s	3647m	1116Mi	13037m	27045Mi	113m	78Mi
59m	68Mi
64m	68Mi
63m	69Mi
90m	71Mi
68m	69Mi
62m	69Mi
272m	110Mi
41m	59Mi
running	280s	3647m	1116Mi	13037m	27045Mi	113m	78Mi
59m	68Mi
64m	68Mi
63m	69Mi
90m	71Mi
68m	69Mi
62m	69Mi
272m	110Mi
41m	59Mi
running	290s	3284m	1149Mi	14229m	27496Mi	120m	96Mi
61m	68Mi
61m	75Mi
66m	79Mi
97m	87Mi
68m	72Mi
68m	73Mi
297m	163Mi
42m	60Mi
running	300s	3121m	1217Mi	12550m	28706Mi	121m	90Mi
60m	71Mi
61m	75Mi
64m	91Mi
93m	101Mi
68m	77Mi
63m	76Mi
320m	165Mi
41m	60Mi
running	311s	3121m	1217Mi	12550m	28706Mi	121m	90Mi
60m	71Mi
61m	75Mi
64m	91Mi
93m	101Mi
68m	77Mi
63m	76Mi
320m	165Mi
41m	60Mi
running	321s	4071m	1206Mi	12725m	27063Mi	126m	101Mi
63m	71Mi
64m	77Mi
72m	95Mi
95m	105Mi
71m	81Mi
71m	82Mi
488m	175Mi
45m	60Mi
running	331s	3844m	1063Mi	13243m	28171Mi	119m	93Mi
60m	79Mi
61m	74Mi
69m	91Mi
100m	81Mi
67m	84Mi
62m	79Mi
498m	182Mi
38m	61Mi
running	341s	3844m	1063Mi	11476m	28406Mi	117m	94Mi
59m	83Mi
57m	74Mi
63m	90Mi
88m	92Mi
74m	92Mi
68m	91Mi
501m	171Mi
46m	61Mi
running	352s	2781m	1023Mi	11476m	28406Mi	117m	94Mi
59m	83Mi
57m	74Mi
63m	90Mi
88m	92Mi
74m	92Mi
68m	91Mi
501m	171Mi
46m	61Mi
running	362s	4396m	1024Mi	15247m	28688Mi	118m	88Mi
59m	83Mi
61m	76Mi
63m	78Mi
91m	103Mi
67m	91Mi
65m	94Mi
500m	171Mi
38m	61Mi
running	372s	3655m	930Mi	13463m	28822Mi	113m	75Mi
58m	81Mi
57m	68Mi
62m	70Mi
91m	79Mi
67m	89Mi
59m	94Mi
497m	183Mi
43m	59Mi
running	383s	3655m	930Mi	13463m	28822Mi	113m	75Mi
58m	81Mi
57m	68Mi
62m	70Mi
91m	79Mi
67m	89Mi
59m	94Mi
497m	183Mi
43m	59Mi
running	393s	2780m	890Mi	10983m	28849Mi	107m	79Mi
56m	69Mi
58m	68Mi
62m	70Mi
81m	72Mi
64m	71Mi
63m	96Mi
499m	169Mi
41m	59Mi
running	403s	4318m	786Mi	13641m	27766Mi	121m	92Mi
62m	72Mi
63m	69Mi
63m	71Mi
98m	89Mi
70m	80Mi
65m	76Mi
499m	175Mi
44m	59Mi
running	414s	4318m	786Mi	13641m	27766Mi	121m	92Mi
62m	72Mi
63m	69Mi
63m	71Mi
98m	89Mi
70m	80Mi
65m	76Mi
499m	175Mi
44m	59Mi
running	424s	4209m	568Mi	13736m	27144Mi	108m	75Mi
55m	77Mi
56m	68Mi
57m	71Mi
85m	79Mi
64m	72Mi
62m	68Mi
500m	164Mi
39m	60Mi
running	434s	4116m	487Mi	11876m	28120Mi	115m	76Mi
57m	73Mi
58m	68Mi
60m	68Mi
88m	72Mi
69m	72Mi
60m	69Mi
499m	178Mi
44m	61Mi
running	445s	4116m	487Mi	11876m	28120Mi	115m	76Mi
57m	73Mi
58m	68Mi
60m	68Mi
88m	72Mi
69m	72Mi
60m	69Mi
499m	178Mi
44m	61Mi
running	455s	4150m	412Mi	12288m	29352Mi	107m	76Mi
57m	74Mi
60m	67Mi
61m	68Mi
86m	72Mi
64m	72Mi
60m	68Mi
503m	178Mi
40m	61Mi
running	465s	2804m	372Mi	10573m	29795Mi	49m	76Mi
29m	73Mi
26m	67Mi
31m	68Mi
41m	72Mi
29m	72Mi
28m	68Mi
413m	171Mi
21m	61Mi
