step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1994.85	19.12ms	54.05ms	0
2200	2197.14	21.87ms	48.67ms	0
2400	2374.86	24.27ms	53.76ms	0
2600	2580.32	27.13ms	55.10ms	0
2800	2791.48	36.21ms	100.16ms	0
3000	2959.24	48.89ms	151.55ms	0
3200	3159.20	164.29ms	507.39ms	0
3400	3356.91	326.23ms	777.73ms	0
3600	3505.49	778.28ms	1.30s	0
3800	3592.13	2.31s	3.39s	0
4000	3616.33	2.75s	5.80s	0
