step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.57	19.79ms	52.83ms	0
2200	2197.74	25.53ms	57.50ms	0
2400	2373.41	25.35ms	58.11ms	0
2600	2579.42	24.89ms	53.57ms	0
2800	2794.26	27.53ms	62.33ms	0
3000	2962.07	46.42ms	95.61ms	0
3200	3162.62	52.68ms	123.84ms	0
3400	3356.14	94.87ms	200.06ms	0
3600	3566.20	266.83ms	622.59ms	0
3800	3660.91	1.36s	2.24s	0
4000	3642.11	2.69s	5.29s	0
