time	phase	step_rps	category	source	metric	value
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-9slss	otelcol_process_runtime_total_sys_memory_bytes	48236824
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-9slss	otelcol_exporter_queue_size	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-9slss	otelcol_process_uptime	68
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-9slss	otelcol_process_runtime_total_alloc_bytes	33776768
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-9slss	otelcol_process_cpu_seconds	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-9slss	otelcol_exporter_queue_capacity	1001
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-9slss	otelcol_process_runtime_heap_alloc_bytes	20910784
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-9slss	otelcol_process_memory_rss	176771072
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-9slss	otelcol_processor_batch_metadata_cardinality	1
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-8m6fg	otelcol_exporter_queue_size	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-8m6fg	otelcol_processor_batch_metadata_cardinality	1
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-8m6fg	otelcol_process_runtime_total_sys_memory_bytes	49223944
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-8m6fg	otelcol_exporter_queue_capacity	1001
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-8m6fg	otelcol_process_runtime_total_alloc_bytes	33911944
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-8m6fg	otelcol_process_memory_rss	179077120
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-8m6fg	otelcol_process_runtime_heap_alloc_bytes	22592096
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-8m6fg	otelcol_process_uptime	66
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-8m6fg	otelcol_process_cpu_seconds	1
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-v2hqw	otelcol_exporter_queue_size	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-v2hqw	otelcol_processor_batch_metadata_cardinality	1
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-v2hqw	otelcol_process_runtime_total_sys_memory_bytes	44505352
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-v2hqw	otelcol_exporter_queue_capacity	1001
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-v2hqw	otelcol_process_cpu_seconds	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-v2hqw	otelcol_process_runtime_heap_alloc_bytes	21291184
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-v2hqw	otelcol_process_uptime	67
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-v2hqw	otelcol_process_runtime_total_alloc_bytes	33807880
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-v2hqw	otelcol_process_memory_rss	178323456
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_receiver_refused_spans	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_processor_batch_timeout_trigger_send	162
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_exporter_sent_spans	75248
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_process_runtime_total_alloc_bytes	88661368
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_receiver_accepted_spans	75248
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_process_runtime_heap_alloc_bytes	49254320
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_process_memory_rss	215318528
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_exporter_queue_capacity	1001
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_exporter_queue_batch_send_size_sum	75248
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_exporter_send_failed_spans	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_exporter_queue_size	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_process_runtime_total_sys_memory_bytes	79710488
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_processor_batch_batch_send_size_sum	75248
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_receiver_failed_spans	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_process_uptime	67
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_processor_batch_metadata_cardinality	1
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-glxh5	otelcol_process_cpu_seconds	2
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_processor_batch_timeout_trigger_send	166
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_exporter_queue_capacity	1001
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_process_runtime_total_sys_memory_bytes	108128536
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_process_memory_rss	241328128
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_processor_batch_batch_send_size_sum	113834
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_process_uptime	70
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_process_cpu_seconds	2
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_receiver_failed_spans	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_process_runtime_total_alloc_bytes	103184072
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_exporter_sent_spans	113834
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_exporter_queue_size	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_process_runtime_heap_alloc_bytes	81186344
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_exporter_send_failed_spans	0
1781596990	snap	0	otelcol	otelcol-pb-esrev2-ctr-w8t67	otelcol_receiver_refused_spans	0
