phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	0s	535m	147Mi	741m	12916Mi	16m	72Mi
53m	68Mi
53m	66Mi
49m	68Mi
72m	73Mi
59m	68Mi
56m	71Mi
203m	66Mi
43m	55Mi
running	289s	4019m	320Mi	9971m	17754Mi	93m	72Mi
53m	68Mi
53m	66Mi
49m	68Mi
72m	73Mi
59m	68Mi
56m	71Mi
203m	66Mi
43m	55Mi
running	300s	4087m	276Mi	10011m	18681Mi	94m	73Mi
50m	68Mi
49m	66Mi
52m	66Mi
75m	70Mi
58m	67Mi
56m	67Mi
201m	85Mi
44m	55Mi
running	310s	3993m	405Mi	7274m	18113Mi	94m	73Mi
52m	68Mi
56m	66Mi
54m	67Mi
73m	67Mi
58m	67Mi
56m	67Mi
200m	86Mi
47m	55Mi
running	320s	3993m	405Mi	7274m	18113Mi	94m	73Mi
52m	68Mi
56m	66Mi
54m	67Mi
73m	67Mi
58m	67Mi
56m	67Mi
200m	86Mi
47m	55Mi
running	331s	4060m	369Mi	10591m	16942Mi	96m	73Mi
51m	67Mi
53m	66Mi
54m	67Mi
71m	66Mi
55m	67Mi
53m	67Mi
204m	78Mi
44m	55Mi
running	341s	4194m	321Mi	10362m	18013Mi	95m	73Mi
50m	68Mi
53m	66Mi
55m	66Mi
77m	70Mi
57m	67Mi
55m	67Mi
202m	81Mi
49m	59Mi
running	351s	4194m	321Mi	10362m	18013Mi	95m	73Mi
50m	68Mi
53m	66Mi
55m	66Mi
77m	70Mi
57m	67Mi
55m	67Mi
202m	81Mi
49m	59Mi
running	362s	4233m	312Mi	9356m	18850Mi	94m	74Mi
48m	67Mi
52m	65Mi
51m	66Mi
73m	69Mi
58m	67Mi
57m	67Mi
203m	75Mi
42m	59Mi
running	372s	4119m	266Mi	8809m	18878Mi	92m	74Mi
54m	70Mi
52m	68Mi
51m	66Mi
72m	69Mi
58m	67Mi
58m	71Mi
201m	83Mi
48m	59Mi
running	382s	4100m	327Mi	8436m	19948Mi	94m	73Mi
56m	70Mi
53m	68Mi
54m	66Mi
73m	69Mi
57m	64Mi
59m	72Mi
203m	79Mi
41m	59Mi
running	392s	4100m	327Mi	8436m	19948Mi	94m	73Mi
56m	70Mi
53m	68Mi
54m	66Mi
73m	69Mi
57m	64Mi
59m	72Mi
203m	79Mi
41m	59Mi
running	403s	3668m	367Mi	10269m	20191Mi	93m	71Mi
52m	68Mi
50m	68Mi
56m	66Mi
75m	69Mi
58m	67Mi
58m	69Mi
205m	83Mi
41m	59Mi
running	413s	3564m	412Mi	9945m	19440Mi	94m	71Mi
52m	71Mi
51m	68Mi
53m	67Mi
72m	69Mi
57m	67Mi
57m	70Mi
200m	83Mi
45m	56Mi
running	423s	3564m	412Mi	9945m	19440Mi	94m	71Mi
52m	71Mi
51m	68Mi
53m	67Mi
72m	69Mi
57m	67Mi
57m	70Mi
200m	83Mi
45m	56Mi
running	434s	4459m	245Mi	11807m	19958Mi	92m	72Mi
52m	71Mi
53m	67Mi
54m	67Mi
72m	69Mi
54m	67Mi
54m	70Mi
204m	84Mi
40m	56Mi
running	444s	3470m	401Mi	8695m	20716Mi	101m	72Mi
51m	68Mi
53m	67Mi
54m	67Mi
72m	68Mi
57m	66Mi
55m	67Mi
199m	80Mi
50m	58Mi
running	454s	3470m	401Mi	8695m	20716Mi	101m	72Mi
51m	68Mi
53m	67Mi
54m	67Mi
72m	68Mi
57m	66Mi
55m	67Mi
199m	80Mi
50m	58Mi
running	465s	819m	410Mi	5262m	20247Mi	11m	72Mi
9m	68Mi
9m	67Mi
9m	67Mi
12m	68Mi
7m	66Mi
8m	67Mi
15m	79Mi
7m	59Mi
