step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.90	13.30ms	44.99ms	0
2200	2196.26	24.13ms	54.59ms	0
2400	2374.99	22.35ms	51.17ms	0
2600	2579.73	32.64ms	67.65ms	0
2800	2791.88	30.91ms	83.20ms	0
3000	2958.95	54.33ms	135.55ms	0
3200	3163.59	82.89ms	188.29ms	0
3400	3345.51	188.45ms	492.54ms	0
3600	3536.22	383.01ms	794.11ms	0
3800	3473.48	2.79s	5.10s	0
4000	3537.10	3.15s	6.77s	0
