step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.99	17.40ms	44.13ms	0
2200	2194.20	22.89ms	57.06ms	0
2400	2373.27	26.62ms	60.19ms	0
2600	2576.24	22.60ms	54.37ms	0
2800	2792.79	34.80ms	85.50ms	0
3000	2958.39	51.86ms	164.61ms	0
3200	3161.34	125.66ms	313.34ms	0
3400	3357.53	342.34ms	707.58ms	0
3600	3464.91	2.10s	2.80s	0
3800	3418.65	2.70s	5.82s	0
4000	3569.20	2.69s	6.53s	0
