step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.18	19.23ms	45.12ms	0
2200	2195.99	18.22ms	44.32ms	0
2400	2372.91	24.99ms	55.55ms	0
2600	2580.44	22.77ms	46.85ms	0
2800	2794.79	26.19ms	62.08ms	0
3000	2958.86	29.36ms	68.86ms	0
3200	3157.25	48.08ms	111.04ms	0
3400	3346.81	73.87ms	187.01ms	0
3600	3567.76	146.78ms	383.74ms	0
3800	3744.55	508.91ms	1.18s	0
4000	3494.82	4.25s	8.79s	0
