step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1994.76	20.27ms	47.90ms	0
2200	2197.48	17.28ms	42.72ms	0
2400	2372.71	21.10ms	47.23ms	0
2600	2578.03	19.39ms	48.29ms	0
2800	2792.53	24.09ms	53.60ms	0
3000	2958.74	34.09ms	80.45ms	0
3200	3163.63	45.89ms	120.70ms	0
3400	3345.96	75.25ms	188.67ms	0
3600	3568.48	160.90ms	496.89ms	0
3800	3656.07	1.43s	2.86s	0
4000	3563.53	3.80s	8.54s	0
