step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.07	12.48ms	33.63ms	0
2200	2197.64	14.94ms	39.58ms	0
2400	2373.83	17.28ms	41.82ms	0
2600	2580.01	21.65ms	49.02ms	0
2800	2790.76	27.37ms	65.79ms	0
3000	2963.33	39.21ms	90.56ms	0
3200	3164.36	51.97ms	132.86ms	0
3400	3349.92	91.68ms	218.88ms	0
3600	3567.17	178.52ms	389.38ms	0
3800	3700.24	1.06s	2.30s	0
4000	3589.35	3.05s	8.12s	0
