step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.13	20.17ms	51.20ms	0
2200	2193.92	22.31ms	52.61ms	0
2400	2373.23	18.85ms	44.90ms	0
2600	2581.85	24.24ms	47.33ms	0
2800	2790.83	19.80ms	52.03ms	0
3000	2953.93	34.76ms	87.49ms	0
3200	3164.94	45.24ms	129.09ms	0
3400	3351.53	113.36ms	254.98ms	0
3600	3569.19	219.10ms	564.22ms	0
3800	3708.92	861.48ms	1.44s	0
4000	3546.43	3.47s	6.79s	0
