step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.77	19.58ms	54.24ms	0
2200	2195.71	17.02ms	44.99ms	0
2400	2370.34	25.43ms	60.00ms	0
2600	2580.75	28.40ms	76.74ms	0
2800	2789.87	43.86ms	147.07ms	0
3000	2959.65	68.30ms	288.26ms	0
3200	3163.96	108.07ms	410.37ms	0
3400	3354.20	367.82ms	1.64s	0
3600	3551.00	254.57ms	531.97ms	0
3800	3712.92	1.06s	1.81s	0
4000	3666.36	2.14s	5.12s	0
