step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.07	15.86ms	39.71ms	0
2200	2197.34	20.20ms	47.58ms	0
2400	2374.67	26.17ms	52.54ms	0
2600	2578.43	24.03ms	69.82ms	0
2800	2794.51	31.23ms	87.81ms	0
3000	2957.04	59.80ms	165.76ms	0
3200	3159.05	87.00ms	229.89ms	0
3400	3355.03	278.37ms	720.90ms	0
3600	3566.49	398.45ms	937.47ms	0
3800	3557.43	2.24s	4.69s	0
4000	3534.83	3.75s	9.32s	0
