step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.28	11.41ms	36.58ms	0
2200	2196.34	22.47ms	52.42ms	0
2400	2374.94	21.30ms	54.37ms	0
2600	2578.29	22.95ms	113.66ms	0
2800	2794.77	33.24ms	171.13ms	0
3000	2962.42	56.03ms	293.12ms	0
3200	3162.57	96.28ms	425.73ms	0
3400	3357.40	86.11ms	198.53ms	0
3600	3566.29	159.16ms	310.27ms	0
3800	3691.70	678.38ms	1.85s	0
4000	3591.18	3.11s	8.07s	0
