step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.38	16.76ms	49.22ms	0
2200	2196.14	16.98ms	42.75ms	0
2400	2373.92	26.21ms	63.65ms	0
2600	2579.14	24.01ms	50.75ms	0
2800	2786.51	31.46ms	131.33ms	0
3000	2958.78	59.99ms	160.00ms	0
3200	3164.64	80.13ms	200.70ms	0
3400	3357.34	347.38ms	1.32s	0
3600	3470.15	2.42s	3.29s	0
3800	3541.64	2.56s	4.77s	0
4000	3451.05	4.61s	10.26s	0
