step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.52	12.76ms	36.70ms	0
2200	2196.30	21.11ms	49.25ms	0
2400	2371.84	27.76ms	63.74ms	0
2600	2579.63	27.87ms	101.95ms	0
2800	2791.01	38.33ms	291.07ms	0
3000	2960.73	58.71ms	313.86ms	0
3200	3165.16	56.55ms	135.68ms	0
3400	3356.59	108.42ms	234.11ms	0
3600	3548.21	233.84ms	449.54ms	0
3800	3686.07	1.00s	1.81s	0
4000	3629.82	2.99s	5.63s	0
