step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1994.01	12.50ms	33.92ms	0
2200	2197.10	18.02ms	48.42ms	0
2400	2373.07	33.21ms	69.50ms	0
2600	2575.46	43.22ms	314.62ms	0
2800	2795.12	45.05ms	235.26ms	0
3000	2951.39	65.74ms	393.73ms	0
3200	3161.16	105.00ms	391.68ms	0
3400	3350.02	102.93ms	224.51ms	0
3600	3567.46	227.62ms	528.38ms	0
3800	3647.21	1.40s	3.12s	0
4000	3537.52	3.81s	8.72s	0
