step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.98	12.33ms	37.34ms	0
2200	2197.04	20.77ms	51.26ms	0
2400	2373.68	27.76ms	61.06ms	0
2600	2577.33	23.92ms	58.91ms	0
2800	2790.84	36.02ms	108.93ms	0
3000	2960.81	56.03ms	159.62ms	0
3200	3164.00	87.22ms	250.11ms	0
3400	3356.34	108.89ms	264.70ms	0
3600	3565.94	297.60ms	826.88ms	0
3800	3671.55	1.98s	3.08s	0
4000	3569.65	3.10s	8.68s	0
