step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.57	12.40ms	43.29ms	0
2200	2197.69	23.96ms	54.37ms	0
2400	2368.29	21.92ms	53.28ms	0
2600	2577.64	27.57ms	60.51ms	0
2800	2793.51	31.26ms	88.13ms	0
3000	2959.40	54.26ms	126.97ms	0
3200	3162.56	112.50ms	239.23ms	0
3400	3351.51	222.51ms	811.01ms	0
3600	3530.44	937.23ms	1.81s	0
3800	3533.11	2.02s	4.21s	0
4000	3602.10	2.64s	5.96s	0
