step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.89	15.90ms	46.24ms	0
2200	2197.64	15.88ms	39.58ms	0
2400	2373.33	22.80ms	52.74ms	0
2600	2580.13	22.98ms	55.20ms	0
2800	2795.47	35.08ms	77.89ms	0
3000	2950.58	59.99ms	224.00ms	0
3200	3156.73	93.09ms	294.91ms	0
3400	3349.82	380.98ms	1.13s	0
3600	3567.98	620.18ms	1.39s	0
3800	3440.50	3.21s	6.06s	0
4000	3551.54	3.53s	8.78s	0
