step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1991.18	21.44ms	53.92ms	0
2200	2197.06	22.53ms	53.41ms	0
2400	2372.67	16.81ms	43.90ms	0
2600	2581.23	28.46ms	57.85ms	0
2800	2791.26	22.20ms	58.01ms	0
3000	2961.54	39.84ms	87.93ms	0
3200	3163.18	53.78ms	128.77ms	0
3400	3355.73	104.39ms	219.65ms	0
3600	3564.10	230.71ms	504.06ms	0
3800	3580.45	2.18s	3.34s	0
4000	3656.66	2.54s	5.32s	0
