step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1992.87	14.80ms	46.91ms	0
2200	2196.36	20.45ms	53.85ms	0
2400	2373.43	17.86ms	58.37ms	0
2600	2579.37	21.40ms	111.93ms	0
2800	2795.58	36.31ms	222.72ms	0
3000	2961.81	73.44ms	307.45ms	0
3200	3160.66	88.30ms	388.61ms	0
3400	3347.59	78.36ms	196.48ms	0
3600	3566.43	189.52ms	479.74ms	0
3800	3527.63	2.97s	4.90s	0
4000	3636.49	2.93s	7.47s	0
