step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.43	13.07ms	37.28ms	0
2200	2197.60	19.71ms	47.23ms	0
2400	2372.30	18.90ms	46.43ms	0
2600	2571.10	17.66ms	40.06ms	0
2800	2791.80	27.20ms	56.00ms	0
3000	2962.79	35.11ms	86.27ms	0
3200	3164.52	51.65ms	126.14ms	0
3400	3357.23	104.21ms	237.82ms	0
3600	3560.96	226.52ms	477.44ms	0
3800	3638.68	2.10s	3.06s	0
4000	3680.44	2.27s	4.73s	0
