step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.35	12.29ms	31.47ms	0
2200	2197.23	18.54ms	47.65ms	0
2400	2372.97	20.98ms	49.66ms	0
2600	2579.47	17.65ms	38.24ms	0
2800	2794.75	31.68ms	73.02ms	0
3000	2962.97	35.82ms	90.05ms	0
3200	3159.78	43.89ms	164.10ms	0
3400	3357.66	74.08ms	175.23ms	0
3600	3566.98	160.21ms	387.33ms	0
3800	3722.83	566.68ms	1.56s	0
4000	3612.12	3.06s	7.70s	0
