step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1993.25	13.65ms	44.54ms	0
2200	2197.54	14.51ms	36.96ms	0
2400	2372.77	26.71ms	59.26ms	0
2600	2580.74	26.48ms	86.91ms	0
2800	2795.45	44.17ms	229.25ms	0
3000	2959.73	48.34ms	234.11ms	0
3200	3162.61	47.62ms	140.41ms	0
3400	3354.72	80.49ms	201.98ms	0
3600	3564.46	164.65ms	439.81ms	0
3800	3737.11	641.39ms	1.60s	0
