step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.86	20.55ms	55.87ms	0
2200	2195.67	22.75ms	52.10ms	0
2400	2373.25	25.57ms	53.41ms	0
2600	2579.24	27.10ms	146.82ms	0
2800	2791.80	43.97ms	218.11ms	0
3000	2960.11	46.25ms	179.97ms	0
3200	3159.43	47.84ms	122.94ms	0
3400	3351.44	88.25ms	224.38ms	0
3600	3559.55	169.07ms	388.35ms	0
3800	3675.77	1.32s	2.75s	0
4000	3547.78	3.74s	8.38s	0
