step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.55	17.15ms	48.67ms	0
2200	2197.34	26.72ms	61.12ms	0
2400	2374.42	31.70ms	79.74ms	0
2600	2576.22	30.25ms	66.56ms	0
2800	2795.71	32.25ms	155.52ms	0
3000	2963.44	42.13ms	182.40ms	0
3200	3165.75	42.17ms	121.28ms	0
3400	3357.67	96.75ms	212.22ms	0
3600	3563.00	203.09ms	427.52ms	0
3800	3741.24	534.19ms	1.10s	0
4000	3655.74	2.54s	5.28s	0
