step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.34	13.49ms	37.31ms	0
2200	2197.37	15.36ms	35.74ms	0
2400	2375.11	21.56ms	80.19ms	0
2600	2578.90	24.48ms	103.23ms	0
2800	2793.55	48.92ms	243.97ms	0
3000	2956.77	50.84ms	273.66ms	0
3200	3164.34	87.00ms	365.82ms	0
3400	3355.73	422.58ms	1.51s	0
3600	3540.07	781.99ms	1.30s	0
3800	3587.52	2.57s	3.40s	0
4000	3587.95	2.81s	6.18s	0
