step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.44	12.39ms	41.28ms	0
2200	2197.06	17.86ms	45.63ms	0
2400	2372.19	23.56ms	56.61ms	0
2600	2577.12	29.99ms	159.49ms	0
2800	2793.15	37.84ms	238.21ms	0
3000	2959.66	60.21ms	333.57ms	0
3200	3152.62	96.06ms	388.86ms	0
3400	3357.27	170.28ms	589.82ms	0
3600	3564.84	232.80ms	536.06ms	0
3800	3704.38	653.82ms	1.44s	0
4000	3450.58	4.13s	9.04s	0
