step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.42	17.82ms	47.87ms	0
2200	2194.60	23.70ms	55.26ms	0
2400	2371.54	31.00ms	67.20ms	0
2600	2580.92	30.05ms	60.86ms	0
2800	2794.10	38.96ms	126.14ms	0
3000	2957.30	59.06ms	164.74ms	0
3200	3164.03	82.32ms	223.23ms	0
3400	3349.62	539.10ms	1.03s	0
3600	3404.66	2.62s	3.34s	0
3800	3484.74	2.39s	4.85s	0
4000	3531.50	3.27s	7.04s	0
