step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.92	11.66ms	40.32ms	0
2200	2196.36	18.78ms	44.48ms	0
2400	2374.49	23.10ms	51.01ms	0
2600	2580.24	23.64ms	57.53ms	0
2800	2794.34	33.03ms	105.34ms	0
3000	2961.62	51.91ms	167.55ms	0
3200	3165.23	99.51ms	245.12ms	0
3400	3351.28	245.82ms	641.53ms	0
3600	3428.95	2.11s	3.06s	0
3800	3649.83	892.08ms	2.69s	0
4000	3589.18	3.22s	8.49s	0
