step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.29	15.84ms	48.99ms	0
2200	2196.36	23.13ms	58.59ms	0
2400	2374.90	29.70ms	64.42ms	0
2600	2576.07	23.58ms	63.97ms	0
2800	2791.00	42.49ms	116.48ms	0
3000	2958.41	54.92ms	192.38ms	0
3200	3163.39	98.43ms	365.82ms	0
3400	3357.03	145.68ms	537.60ms	0
3600	3559.92	1.30s	2.07s	0
3800	3572.11	2.28s	4.02s	0
4000	3590.54	3.23s	8.02s	0
