step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.04	18.90ms	46.24ms	0
2200	2197.51	16.37ms	41.25ms	0
2400	2372.57	18.94ms	48.26ms	0
2600	2580.78	17.10ms	36.67ms	0
2800	2795.60	24.47ms	56.35ms	0
3000	2959.82	36.45ms	79.10ms	0
3200	3161.68	52.86ms	114.82ms	0
3400	3353.92	76.39ms	199.42ms	0
3600	3566.86	156.85ms	361.73ms	0
3800	3510.22	2.96s	5.22s	0
4000	3561.85	3.68s	8.25s	0
