step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.61	11.54ms	35.10ms	0
2200	2194.42	20.65ms	51.13ms	0
2400	2375.06	16.29ms	39.10ms	0
2600	2580.94	26.30ms	54.27ms	0
2800	2794.45	28.02ms	118.53ms	0
3000	2956.99	59.78ms	422.40ms	0
3200	3164.45	47.46ms	145.54ms	0
3400	3349.49	76.57ms	202.24ms	0
3600	3566.07	152.78ms	404.99ms	0
3800	3668.21	1.47s	2.79s	0
4000	3321.67	5.69s	10.91s	0
