step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.95	20.12ms	59.39ms	0
2200	2192.97	15.01ms	43.42ms	0
2400	2374.42	23.76ms	51.20ms	0
2600	2579.21	32.04ms	104.89ms	0
2800	2792.45	44.80ms	247.55ms	0
3000	2959.33	37.26ms	98.30ms	0
3200	3151.09	63.95ms	310.27ms	0
3400	3356.31	87.73ms	212.10ms	0
3600	3564.48	181.53ms	451.58ms	0
3800	3673.56	1.02s	2.91s	0
4000	3588.46	3.54s	8.12s	0
