step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.35	16.02ms	45.06ms	0
2200	2197.15	26.43ms	58.78ms	0
2400	2373.26	26.83ms	55.68ms	0
2600	2578.72	25.85ms	55.58ms	0
2800	2793.29	28.68ms	61.22ms	0
3000	2957.03	33.97ms	83.78ms	0
3200	3163.24	51.80ms	127.93ms	0
3400	3356.48	112.85ms	239.23ms	0
3600	3566.20	294.02ms	576.51ms	0
3800	3728.50	901.78ms	1.42s	0
4000	3274.49	5.28s	10.95s	0
