step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.04	22.68ms	55.04ms	0
2200	2197.09	17.21ms	44.10ms	0
2400	2374.40	28.93ms	66.56ms	0
2600	2579.40	32.54ms	68.10ms	0
2800	2793.53	34.21ms	87.87ms	0
3000	2956.79	39.87ms	119.74ms	0
3200	3158.33	91.15ms	284.16ms	0
3400	3349.95	431.46ms	1.21s	0
3600	3457.59	1.67s	2.17s	0
3800	3495.95	2.36s	4.69s	0
4000	3564.02	3.11s	6.64s	0
