step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.95	15.90ms	47.42ms	0
2200	2192.85	20.52ms	51.65ms	0
2400	2370.75	20.28ms	46.30ms	0
2600	2579.49	28.81ms	62.11ms	0
2800	2791.65	32.38ms	82.56ms	0
3000	2958.58	53.33ms	149.63ms	0
3200	3162.31	115.20ms	269.05ms	0
3400	3352.89	332.29ms	739.33ms	0
3600	3526.84	1.08s	2.03s	0
3800	3473.74	2.43s	5.15s	0
4000	3446.31	3.31s	8.18s	0
