step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.45	12.28ms	36.93ms	0
2200	2197.57	27.70ms	61.89ms	0
2400	2373.73	23.76ms	53.34ms	0
2600	2573.08	32.20ms	68.93ms	0
2800	2795.04	30.19ms	82.56ms	0
3000	2957.68	50.39ms	128.51ms	0
3200	3154.21	82.11ms	190.98ms	0
3400	3356.66	157.40ms	557.05ms	0
3600	3434.60	2.61s	3.83s	0
3800	3552.00	2.51s	4.72s	0
4000	3553.60	3.35s	8.90s	0
