step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.73	11.34ms	33.44ms	0
2200	2194.23	19.42ms	49.06ms	0
2400	2374.49	24.74ms	58.30ms	0
2600	2576.91	18.17ms	44.48ms	0
2800	2789.60	22.23ms	59.46ms	0
3000	2961.69	35.10ms	78.59ms	0
3200	3158.05	45.24ms	154.49ms	0
3400	3357.26	90.49ms	196.48ms	0
3600	3564.66	182.48ms	412.42ms	0
3800	3672.08	1.21s	2.78s	0
4000	3626.20	2.80s	7.61s	0
