step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.12	12.65ms	35.01ms	0
2200	2196.59	23.02ms	54.43ms	0
2400	2374.53	19.65ms	48.32ms	0
2600	2579.94	22.30ms	48.58ms	0
2800	2796.09	22.18ms	51.68ms	0
3000	2957.42	38.77ms	87.23ms	0
3200	3161.52	47.60ms	151.55ms	0
3400	3351.58	73.78ms	186.75ms	0
3600	3561.19	208.72ms	583.17ms	0
3800	3694.28	884.27ms	2.28s	0
4000	3580.66	3.33s	8.69s	0
