step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.19	20.66ms	55.62ms	0
2200	2197.01	26.62ms	59.33ms	0
2400	2365.32	23.22ms	54.46ms	0
2600	2578.27	24.89ms	65.44ms	0
2800	2793.00	62.04ms	412.42ms	0
3000	2958.61	95.56ms	484.10ms	0
3200	3152.44	57.48ms	203.26ms	0
3400	3352.05	85.21ms	210.82ms	0
3600	3567.10	257.79ms	660.48ms	0
3800	3636.11	1.09s	2.75s	0
4000	3589.08	3.28s	8.56s	0
