step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.03	13.53ms	41.95ms	0
2200	2197.09	26.27ms	58.14ms	0
2400	2374.46	29.24ms	65.86ms	0
2600	2580.79	33.15ms	62.85ms	0
2800	2788.92	24.29ms	85.44ms	0
3000	2959.25	54.41ms	159.87ms	0
3200	3164.59	91.11ms	245.12ms	0
3400	3355.12	199.52ms	461.31ms	0
3600	3544.75	966.87ms	1.73s	0
3800	3638.42	1.51s	2.56s	0
4000	3632.98	2.51s	5.51s	0
