step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.68	20.43ms	54.27ms	0
2200	2197.68	17.10ms	42.27ms	0
2400	2374.47	29.82ms	66.43ms	0
2600	2574.39	29.51ms	71.17ms	0
2800	2790.03	45.85ms	194.18ms	0
3000	2957.52	80.29ms	221.82ms	0
3200	3163.39	84.32ms	202.62ms	0
3400	3357.84	492.02ms	1.31s	0
3600	3481.06	1.10s	2.30s	0
3800	3663.19	1.35s	2.79s	0
4000	3567.34	3.23s	8.16s	0
