step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.51	17.95ms	54.81ms	0
2200	2193.69	15.75ms	39.97ms	0
2400	2370.93	27.84ms	65.02ms	0
2600	2574.74	18.67ms	44.16ms	0
2800	2794.72	37.42ms	96.00ms	0
3000	2954.85	58.46ms	171.77ms	0
3200	3164.68	81.20ms	214.91ms	0
3400	3357.16	180.68ms	515.58ms	0
3600	3564.25	274.16ms	644.61ms	0
3800	3687.81	1.26s	2.80s	0
4000	3601.89	2.97s	7.61s	0
