step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.31	15.13ms	44.00ms	0
2200	2196.88	26.34ms	59.42ms	0
2400	2373.68	20.92ms	49.09ms	0
2600	2579.17	23.69ms	57.41ms	0
2800	2792.96	34.87ms	87.55ms	0
3000	2962.32	54.87ms	128.83ms	0
3200	3163.38	94.78ms	220.67ms	0
3400	3355.99	318.06ms	1.51s	0
3600	3549.55	262.81ms	458.75ms	0
3800	3592.98	2.19s	3.20s	0
4000	3622.64	2.73s	5.74s	0
