step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.33	14.31ms	41.15ms	0
2200	2195.74	24.45ms	56.35ms	0
2400	2374.33	23.83ms	55.97ms	0
2600	2579.97	25.90ms	54.37ms	0
2800	2790.00	46.96ms	148.10ms	0
3000	2961.31	61.01ms	158.21ms	0
3200	3164.20	88.58ms	271.36ms	0
3400	3358.01	940.02ms	1.85s	0
3600	3490.82	1.17s	2.34s	0
3800	3650.28	1.61s	3.17s	0
4000	3514.82	3.61s	8.76s	0
