step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.47	13.10ms	38.11ms	0
2200	2196.91	18.38ms	48.80ms	0
2400	2373.46	22.92ms	55.65ms	0
2600	2580.01	20.95ms	48.06ms	0
2800	2793.94	27.72ms	59.20ms	0
3000	2960.78	49.66ms	191.36ms	0
3200	3164.27	84.21ms	393.47ms	0
3400	3355.17	121.06ms	349.44ms	0
3600	3564.36	235.58ms	638.97ms	0
3800	3655.49	1.48s	2.29s	0
4000	3491.36	4.06s	7.51s	0
