step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.09	18.16ms	50.01ms	0
2200	2195.90	16.59ms	40.35ms	0
2400	2375.09	20.97ms	46.17ms	0
2600	2579.44	26.25ms	66.82ms	0
2800	2785.91	33.94ms	107.14ms	0
3000	2957.84	59.16ms	155.39ms	0
3200	3164.59	119.32ms	259.84ms	0
3400	3358.39	215.67ms	700.41ms	0
3600	3498.48	1.08s	1.86s	0
3800	3545.53	2.08s	4.00s	0
4000	3555.98	3.27s	6.82s	0
