phase	pod	status	restarts	node
pre_steady	composepost-service-vrev0-ctr-796fd658fb-tfbtc	Running	0	node-1
pre_steady	hometimeline-cache-vrev0-ctr-795d6b698f-tdhhf	Running	0	node-1
pre_steady	hometimeline-service-vrev0-ctr-ff544fc87-cz2sw	Running	0	node-1
pre_steady	jaeger-vrev0-ctr-5d989db6f8-q7lg4	Running	0	node-9
pre_steady	jaeger-vrev0-ctr-7ddd64d49f-blfkc	Pending	0	<none>
pre_steady	media-service-vrev0-ctr-8485b77b76-npkdb	Running	0	node-5
pre_steady	otelcol-vrev0-ctr-5cn5b	Running	0	node-5
pre_steady	otelcol-vrev0-ctr-5vfpz	Running	0	node-1
pre_steady	otelcol-vrev0-ctr-74qb9	Running	0	node-9
pre_steady	otelcol-vrev0-ctr-fjxrg	Running	0	node-6
pre_steady	otelcol-vrev0-ctr-gswx7	Running	0	node-7
pre_steady	otelcol-vrev0-ctr-jc58l	Running	0	node-8
pre_steady	otelcol-vrev0-ctr-lgkwp	Running	0	node-2
pre_steady	otelcol-vrev0-ctr-mvpcx	Running	0	node-4
pre_steady	otelcol-vrev0-ctr-rjhvs	Running	0	node-3
pre_steady	post-cache-vrev0-ctr-78b78b58d-fcdm7	Running	0	node-6
pre_steady	post-db-vrev0-ctr-df87f4cf5-wn97v	Running	0	node-6
pre_steady	post-storage-service-vrev0-ctr-5dc95f758c-jvr9w	Running	0	node-6
pre_steady	social-cache-vrev0-ctr-6595c7bf8f-b76nl	Running	0	node-2
pre_steady	social-db-vrev0-ctr-6b6bb66784-s564w	Running	0	node-2
pre_steady	socialgraph-service-vrev0-ctr-5d5664666-zgl4c	Running	0	node-2
pre_steady	text-service-vrev0-ctr-655c444fc9-jhvx9	Running	0	node-5
pre_steady	tracepressure-service-vrev0-ctr-46tnv	Running	0	node-9
pre_steady	tracepressure-service-vrev0-ctr-528mt	Running	0	node-5
pre_steady	tracepressure-service-vrev0-ctr-8tzbk	Running	0	node-3
pre_steady	tracepressure-service-vrev0-ctr-cwf42	Running	0	node-7
pre_steady	tracepressure-service-vrev0-ctr-gtws9	Running	0	node-1
pre_steady	tracepressure-service-vrev0-ctr-tnx58	Running	0	node-2
pre_steady	tracepressure-service-vrev0-ctr-w68xd	Running	0	node-8
pre_steady	tracepressure-service-vrev0-ctr-x5xpc	Running	0	node-4
pre_steady	tracepressure-service-vrev0-ctr-xfzhr	Running	0	node-6
pre_steady	uniqueid-service-vrev0-ctr-7bd54dc5c6-j7rtb	Running	0	node-3
pre_steady	urlshorten-db-vrev0-ctr-86775d76d8-rwpdv	Running	0	node-7
pre_steady	urlshorten-service-vrev0-ctr-66db968dbf-r8kmw	Running	0	node-7
pre_steady	user-cache-vrev0-ctr-5d8c96cc4c-xdkh7	Running	0	node-8
pre_steady	user-db-vrev0-ctr-55df9fc844-78chq	Running	0	node-8
pre_steady	user-service-vrev0-ctr-74d6d66796-6dqqg	Running	0	node-8
pre_steady	userid-service-vrev0-ctr-79cf8d9fd6-25l9k	Running	0	node-5
pre_steady	usermention-service-vrev0-ctr-848fffb7c-4pp5s	Running	0	node-3
pre_steady	usertimeline-cache-vrev0-ctr-f5866ff84-h8mf4	Running	0	node-4
pre_steady	usertimeline-db-vrev0-ctr-5458d88ff5-qs2nk	Running	0	node-4
pre_steady	usertimeline-service-vrev0-ctr-6957f9c48f-jx8q2	Running	0	node-4
pre_steady	wrk2api-service-vrev0-ctr-47bls	Running	0	node-6
pre_steady	wrk2api-service-vrev0-ctr-5qx96	Running	0	node-3
pre_steady	wrk2api-service-vrev0-ctr-f58rd	Running	0	node-5
pre_steady	wrk2api-service-vrev0-ctr-g6wfn	Running	0	node-7
pre_steady	wrk2api-service-vrev0-ctr-gmrzs	Running	0	node-9
pre_steady	wrk2api-service-vrev0-ctr-k5fcz	Running	0	node-1
pre_steady	wrk2api-service-vrev0-ctr-l4dsv	Running	0	node-8
pre_steady	wrk2api-service-vrev0-ctr-mkvlp	Running	0	node-4
pre_steady	wrk2api-service-vrev0-ctr-skwgn	Running	0	node-2
post_steady	composepost-service-vrev0-ctr-796fd658fb-tfbtc	Running	0	node-1
post_steady	hometimeline-cache-vrev0-ctr-795d6b698f-tdhhf	Running	0	node-1
post_steady	hometimeline-service-vrev0-ctr-ff544fc87-cz2sw	Running	0	node-1
post_steady	jaeger-vrev0-ctr-5d989db6f8-q7lg4	Running	0	node-9
post_steady	jaeger-vrev0-ctr-7ddd64d49f-blfkc	Pending	0	<none>
post_steady	media-service-vrev0-ctr-8485b77b76-npkdb	Running	0	node-5
post_steady	otelcol-vrev0-ctr-5cn5b	Running	0	node-5
post_steady	otelcol-vrev0-ctr-5vfpz	Running	0	node-1
post_steady	otelcol-vrev0-ctr-74qb9	Running	0	node-9
post_steady	otelcol-vrev0-ctr-fjxrg	Running	0	node-6
post_steady	otelcol-vrev0-ctr-gswx7	Running	0	node-7
post_steady	otelcol-vrev0-ctr-jc58l	Running	0	node-8
post_steady	otelcol-vrev0-ctr-lgkwp	Running	0	node-2
post_steady	otelcol-vrev0-ctr-mvpcx	Running	0	node-4
post_steady	otelcol-vrev0-ctr-rjhvs	Running	0	node-3
post_steady	post-cache-vrev0-ctr-78b78b58d-fcdm7	Running	0	node-6
post_steady	post-db-vrev0-ctr-df87f4cf5-wn97v	Running	0	node-6
post_steady	post-storage-service-vrev0-ctr-5dc95f758c-jvr9w	Running	0	node-6
post_steady	social-cache-vrev0-ctr-6595c7bf8f-b76nl	Running	0	node-2
post_steady	social-db-vrev0-ctr-6b6bb66784-s564w	Running	0	node-2
post_steady	socialgraph-service-vrev0-ctr-5d5664666-zgl4c	Running	0	node-2
post_steady	text-service-vrev0-ctr-655c444fc9-jhvx9	Running	0	node-5
post_steady	tracepressure-service-vrev0-ctr-46tnv	Running	0	node-9
post_steady	tracepressure-service-vrev0-ctr-528mt	Running	0	node-5
post_steady	tracepressure-service-vrev0-ctr-8tzbk	Running	0	node-3
post_steady	tracepressure-service-vrev0-ctr-cwf42	Running	0	node-7
post_steady	tracepressure-service-vrev0-ctr-gtws9	Running	0	node-1
post_steady	tracepressure-service-vrev0-ctr-tnx58	Running	0	node-2
post_steady	tracepressure-service-vrev0-ctr-w68xd	Running	0	node-8
post_steady	tracepressure-service-vrev0-ctr-x5xpc	Running	0	node-4
post_steady	tracepressure-service-vrev0-ctr-xfzhr	Running	0	node-6
post_steady	uniqueid-service-vrev0-ctr-7bd54dc5c6-j7rtb	Running	0	node-3
post_steady	urlshorten-db-vrev0-ctr-86775d76d8-rwpdv	Running	0	node-7
post_steady	urlshorten-service-vrev0-ctr-66db968dbf-r8kmw	Running	0	node-7
post_steady	user-cache-vrev0-ctr-5d8c96cc4c-xdkh7	Running	0	node-8
post_steady	user-db-vrev0-ctr-55df9fc844-78chq	Running	0	node-8
post_steady	user-service-vrev0-ctr-74d6d66796-6dqqg	Running	0	node-8
post_steady	userid-service-vrev0-ctr-79cf8d9fd6-25l9k	Running	0	node-5
post_steady	usermention-service-vrev0-ctr-848fffb7c-4pp5s	Running	0	node-3
post_steady	usertimeline-cache-vrev0-ctr-f5866ff84-h8mf4	Running	0	node-4
post_steady	usertimeline-db-vrev0-ctr-5458d88ff5-qs2nk	Running	0	node-4
post_steady	usertimeline-service-vrev0-ctr-6957f9c48f-jx8q2	Running	0	node-4
post_steady	wrk2api-service-vrev0-ctr-47bls	Running	0	node-6
post_steady	wrk2api-service-vrev0-ctr-5qx96	Running	0	node-3
post_steady	wrk2api-service-vrev0-ctr-f58rd	Running	0	node-5
post_steady	wrk2api-service-vrev0-ctr-g6wfn	Running	0	node-7
post_steady	wrk2api-service-vrev0-ctr-gmrzs	Running	0	node-9
post_steady	wrk2api-service-vrev0-ctr-k5fcz	Running	0	node-1
post_steady	wrk2api-service-vrev0-ctr-l4dsv	Running	0	node-8
post_steady	wrk2api-service-vrev0-ctr-mkvlp	Running	0	node-4
post_steady	wrk2api-service-vrev0-ctr-skwgn	Running	0	node-2
