step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.33	14.99ms	46.17ms	0
2200	2191.66	18.27ms	46.08ms	0
2400	2371.60	15.49ms	38.01ms	0
2600	2580.67	19.75ms	44.83ms	0
2800	2793.44	23.24ms	50.85ms	0
3000	2962.29	45.51ms	97.86ms	0
3200	3154.18	50.29ms	176.26ms	0
3400	3354.25	80.20ms	198.01ms	0
3600	3557.70	196.46ms	602.11ms	0
3800	3699.04	977.69ms	2.13s	0
4000	3533.89	3.87s	9.54s	0
