step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.46	11.29ms	33.95ms	0
2200	2194.84	16.77ms	42.37ms	0
2400	2372.86	21.97ms	53.34ms	0
2600	2576.13	17.59ms	42.78ms	0
2800	2792.41	26.93ms	102.72ms	0
3000	2960.86	65.78ms	395.77ms	0
3200	3163.56	51.15ms	218.62ms	0
3400	3355.89	80.49ms	210.94ms	0
3600	3566.15	151.35ms	399.10ms	0
3800	3705.11	707.45ms	1.91s	0
4000	3640.24	2.83s	8.01s	0
