step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.44	15.10ms	43.90ms	0
2200	2195.71	24.33ms	55.94ms	0
2400	2374.52	26.13ms	56.99ms	0
2600	2580.80	24.27ms	62.72ms	0
2800	2792.36	39.26ms	92.10ms	0
3000	2961.91	51.42ms	142.46ms	0
3200	3163.34	103.14ms	251.52ms	0
3400	3356.81	383.93ms	1.08s	0
3600	3506.35	1.02s	1.50s	0
3800	3537.68	2.32s	4.06s	0
4000	3609.56	2.59s	5.76s	0
