step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1995.31	20.44ms	54.01ms	0
2200	2193.29	17.45ms	46.78ms	0
2400	2372.02	26.08ms	59.68ms	0
2600	2576.21	22.01ms	50.94ms	0
2800	2792.31	35.34ms	88.83ms	0
3000	2949.56	63.91ms	311.04ms	0
3200	3158.08	92.23ms	227.20ms	0
3400	3358.04	235.02ms	732.67ms	0
3600	3565.59	662.83ms	1.18s	0
3800	3470.14	3.20s	5.71s	0
4000	3578.59	3.06s	8.27s	0
