phase	pod	status	restarts	node
pre_steady	composepost-service-sbrev0-ctr-5898fb7c9c-8jrzz	Running	0	node-1
pre_steady	hometimeline-cache-sbrev0-ctr-d87f89457-rpdvb	Running	0	node-1
pre_steady	hometimeline-service-sbrev0-ctr-cfd5f6d88-pv8k2	Running	0	node-1
pre_steady	jaeger-sbrev0-ctr-756846f6f8-rvtqr	Pending	0	<none>
pre_steady	jaeger-sbrev0-ctr-7c649d7756-smn68	Running	0	node-9
pre_steady	media-service-sbrev0-ctr-54dd79d4f-wk7dd	Running	0	node-5
pre_steady	otelcol-sbrev0-ctr-2wr4q	Running	0	node-3
pre_steady	otelcol-sbrev0-ctr-4rpd2	Running	0	node-6
pre_steady	otelcol-sbrev0-ctr-c76gg	Running	0	node-4
pre_steady	otelcol-sbrev0-ctr-f6n64	Running	0	node-2
pre_steady	otelcol-sbrev0-ctr-hx2tx	Running	0	node-9
pre_steady	otelcol-sbrev0-ctr-llxls	Running	0	node-8
pre_steady	otelcol-sbrev0-ctr-qfg64	Running	0	node-5
pre_steady	otelcol-sbrev0-ctr-sqrsb	Running	0	node-7
pre_steady	otelcol-sbrev0-ctr-w9nbn	Running	0	node-1
pre_steady	post-cache-sbrev0-ctr-657dbcff6b-x8xr6	Running	0	node-6
pre_steady	post-db-sbrev0-ctr-86d7fd48bc-qwjh4	Running	0	node-6
pre_steady	post-storage-service-sbrev0-ctr-6c5f4c5cdb-rgwzl	Running	0	node-6
pre_steady	social-cache-sbrev0-ctr-7585c9c44f-rg6sd	Running	0	node-2
pre_steady	social-db-sbrev0-ctr-75b6f4574b-nwv8r	Running	0	node-2
pre_steady	socialgraph-service-sbrev0-ctr-9b484cddc-v5qwj	Running	0	node-2
pre_steady	text-service-sbrev0-ctr-c94b4487d-p4zg9	Running	0	node-5
pre_steady	tracepressure-service-sbrev0-ctr-2vrxz	Running	0	node-3
pre_steady	tracepressure-service-sbrev0-ctr-45f54	Running	0	node-1
pre_steady	tracepressure-service-sbrev0-ctr-9rb2d	Running	0	node-4
pre_steady	tracepressure-service-sbrev0-ctr-drndr	Running	0	node-5
pre_steady	tracepressure-service-sbrev0-ctr-f8nb5	Running	0	node-7
pre_steady	tracepressure-service-sbrev0-ctr-m8wqf	Running	0	node-6
pre_steady	tracepressure-service-sbrev0-ctr-mdq8t	Running	0	node-2
pre_steady	tracepressure-service-sbrev0-ctr-s77sn	Running	0	node-9
pre_steady	tracepressure-service-sbrev0-ctr-xrstz	Running	0	node-8
pre_steady	uniqueid-service-sbrev0-ctr-5d5bdfcf67-bjmpf	Running	0	node-3
pre_steady	urlshorten-db-sbrev0-ctr-5565f594f4-smt72	Running	0	node-7
pre_steady	urlshorten-service-sbrev0-ctr-6c4596d5cb-lgfbm	Running	0	node-7
pre_steady	user-cache-sbrev0-ctr-77667bc495-ddlww	Running	0	node-8
pre_steady	user-db-sbrev0-ctr-685dc4bfc8-l92hw	Running	0	node-8
pre_steady	user-service-sbrev0-ctr-86c58c57f-2qcp4	Running	0	node-8
pre_steady	userid-service-sbrev0-ctr-7d46c694f9-w7s4m	Running	0	node-5
pre_steady	usermention-service-sbrev0-ctr-6475845d4b-tzmzs	Running	0	node-3
pre_steady	usertimeline-cache-sbrev0-ctr-79895f6498-b9zrs	Running	0	node-4
pre_steady	usertimeline-db-sbrev0-ctr-7c64cb49bc-hv2f4	Running	0	node-4
pre_steady	usertimeline-service-sbrev0-ctr-54474ffddd-vqcr9	Running	0	node-4
pre_steady	wrk2api-service-sbrev0-ctr-8ggt9	Running	0	node-7
pre_steady	wrk2api-service-sbrev0-ctr-bvp2c	Running	0	node-4
pre_steady	wrk2api-service-sbrev0-ctr-g87sd	Running	0	node-1
pre_steady	wrk2api-service-sbrev0-ctr-kf9kf	Running	0	node-9
pre_steady	wrk2api-service-sbrev0-ctr-l8hgn	Running	0	node-2
pre_steady	wrk2api-service-sbrev0-ctr-m5spm	Running	0	node-3
pre_steady	wrk2api-service-sbrev0-ctr-pj9v9	Running	0	node-8
pre_steady	wrk2api-service-sbrev0-ctr-wsc2d	Running	0	node-5
pre_steady	wrk2api-service-sbrev0-ctr-xkkm6	Running	0	node-6
post_steady	composepost-service-sbrev0-ctr-5898fb7c9c-8jrzz	Running	0	node-1
post_steady	hometimeline-cache-sbrev0-ctr-d87f89457-rpdvb	Running	0	node-1
post_steady	hometimeline-service-sbrev0-ctr-cfd5f6d88-pv8k2	Running	0	node-1
post_steady	jaeger-sbrev0-ctr-756846f6f8-rvtqr	Pending	0	<none>
post_steady	jaeger-sbrev0-ctr-7c649d7756-smn68	Running	0	node-9
post_steady	media-service-sbrev0-ctr-54dd79d4f-wk7dd	Running	0	node-5
post_steady	otelcol-sbrev0-ctr-2wr4q	Running	0	node-3
post_steady	otelcol-sbrev0-ctr-4rpd2	Running	0	node-6
post_steady	otelcol-sbrev0-ctr-c76gg	Running	0	node-4
post_steady	otelcol-sbrev0-ctr-f6n64	Running	0	node-2
post_steady	otelcol-sbrev0-ctr-hx2tx	Running	0	node-9
post_steady	otelcol-sbrev0-ctr-llxls	Running	0	node-8
post_steady	otelcol-sbrev0-ctr-qfg64	Running	0	node-5
post_steady	otelcol-sbrev0-ctr-sqrsb	Running	0	node-7
post_steady	otelcol-sbrev0-ctr-w9nbn	Running	0	node-1
post_steady	post-cache-sbrev0-ctr-657dbcff6b-x8xr6	Running	0	node-6
post_steady	post-db-sbrev0-ctr-86d7fd48bc-qwjh4	Running	0	node-6
post_steady	post-storage-service-sbrev0-ctr-6c5f4c5cdb-rgwzl	Running	0	node-6
post_steady	social-cache-sbrev0-ctr-7585c9c44f-rg6sd	Running	0	node-2
post_steady	social-db-sbrev0-ctr-75b6f4574b-nwv8r	Running	0	node-2
post_steady	socialgraph-service-sbrev0-ctr-9b484cddc-v5qwj	Running	0	node-2
post_steady	text-service-sbrev0-ctr-c94b4487d-p4zg9	Running	0	node-5
post_steady	tracepressure-service-sbrev0-ctr-2vrxz	Running	0	node-3
post_steady	tracepressure-service-sbrev0-ctr-45f54	Running	0	node-1
post_steady	tracepressure-service-sbrev0-ctr-9rb2d	Running	0	node-4
post_steady	tracepressure-service-sbrev0-ctr-drndr	Running	0	node-5
