step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.97	15.34ms	39.74ms	0
2200	2195.78	20.76ms	51.29ms	0
2400	2374.37	17.08ms	41.02ms	0
2600	2579.53	20.13ms	44.10ms	0
2800	2795.58	52.66ms	322.56ms	0
3000	2961.53	50.69ms	272.38ms	0
3200	3163.37	97.82ms	329.73ms	0
3400	3356.20	78.49ms	208.90ms	0
3600	3563.56	771.42ms	1.68s	0
3800	3679.01	762.03ms	2.05s	0
4000	3555.11	3.73s	9.08s	0
