step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.29	13.41ms	39.23ms	0
2200	2193.54	14.39ms	35.62ms	0
2400	2371.54	23.17ms	57.31ms	0
2600	2578.77	25.35ms	63.90ms	0
2800	2794.24	35.82ms	86.59ms	0
3000	2953.11	60.64ms	160.51ms	0
3200	3162.35	81.69ms	233.98ms	0
3400	3357.77	242.80ms	807.93ms	0
3600	3566.53	286.84ms	777.22ms	0
3800	3418.83	4.24s	6.46s	0
4000	3584.45	3.06s	8.50s	0
