step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.91	12.42ms	35.36ms	0
2200	2195.44	15.20ms	38.75ms	0
2400	2374.86	16.56ms	37.92ms	0
2600	2578.45	19.23ms	41.44ms	0
2800	2790.97	26.58ms	62.30ms	0
3000	2959.34	36.49ms	82.37ms	0
3200	3163.92	80.99ms	489.98ms	0
3400	3355.89	74.27ms	193.41ms	0
3600	3570.56	206.25ms	686.59ms	0
3800	3670.17	1.38s	2.77s	0
4000	3526.36	3.78s	9.07s	0
