phase	time	jaeger_cpu	jaeger_mem	es_cpu	es_mem	col_cpu	col_mem
running	0s	2804m	372Mi	10573m	29795Mi	49m	76Mi
57m	67Mi
58m	63Mi
61m	67Mi
83m	69Mi
65m	76Mi
63m	71Mi
261m	96Mi
45m	59Mi
running	124s	5169m	327Mi	11493m	26893Mi	109m	74Mi
57m	67Mi
58m	69Mi
61m	69Mi
85m	73Mi
65m	72Mi
64m	69Mi
262m	88Mi
41m	59Mi
running	134s	5169m	327Mi	11493m	26893Mi	109m	74Mi
57m	67Mi
58m	69Mi
61m	69Mi
85m	73Mi
65m	72Mi
64m	69Mi
262m	88Mi
41m	59Mi
running	145s	4349m	484Mi	10476m	28091Mi	111m	76Mi
56m	67Mi
57m	69Mi
60m	69Mi
87m	68Mi
65m	77Mi
63m	71Mi
253m	96Mi
45m	59Mi
running	155s	854m	267Mi	2712m	27555Mi	7m	76Mi
5m	67Mi
6m	68Mi
7m	69Mi
5m	68Mi
6m	77Mi
7m	71Mi
5m	96Mi
7m	59Mi
running	165s	854m	267Mi	6624m	27956Mi	107m	79Mi
49m	67Mi
55m	68Mi
55m	69Mi
85m	75Mi
60m	72Mi
56m	72Mi
260m	94Mi
38m	59Mi
running	176s	3233m	589Mi	6624m	27956Mi	107m	79Mi
49m	67Mi
55m	68Mi
55m	69Mi
85m	75Mi
60m	72Mi
56m	72Mi
260m	94Mi
38m	59Mi
running	186s	3801m	796Mi	9454m	27304Mi	129m	80Mi
65m	68Mi
62m	69Mi
65m	69Mi
99m	73Mi
72m	74Mi
67m	73Mi
310m	97Mi
47m	57Mi
running	196s	4620m	992Mi	12907m	27269Mi	124m	76Mi
62m	68Mi
67m	69Mi
68m	73Mi
99m	73Mi
79m	72Mi
66m	73Mi
316m	105Mi
38m	57Mi
running	207s	4620m	992Mi	12907m	27269Mi	124m	76Mi
62m	68Mi
67m	69Mi
68m	73Mi
99m	73Mi
79m	72Mi
66m	73Mi
316m	105Mi
38m	57Mi
running	217s	4489m	1082Mi	14718m	28775Mi	128m	73Mi
60m	68Mi
64m	69Mi
65m	73Mi
96m	72Mi
73m	74Mi
69m	69Mi
316m	109Mi
40m	57Mi
running	227s	3939m	1208Mi	12295m	30024Mi	127m	80Mi
62m	69Mi
63m	68Mi
64m	70Mi
99m	72Mi
73m	75Mi
71m	69Mi
316m	108Mi
45m	57Mi
running	238s	3939m	1208Mi	12295m	30024Mi	127m	80Mi
62m	69Mi
63m	68Mi
64m	70Mi
99m	72Mi
73m	75Mi
71m	69Mi
316m	108Mi
45m	57Mi
running	248s	4022m	1299Mi	13032m	31342Mi	128m	84Mi
66m	72Mi
64m	68Mi
69m	70Mi
113m	95Mi
70m	80Mi
70m	71Mi
313m	159Mi
42m	58Mi
running	258s	3300m	1309Mi	11851m	30034Mi	144m	107Mi
71m	81Mi
75m	75Mi
76m	82Mi
110m	107Mi
88m	84Mi
80m	84Mi
495m	168Mi
50m	61Mi
running	269s	3300m	1309Mi	11851m	30034Mi	144m	107Mi
71m	81Mi
75m	75Mi
76m	82Mi
110m	107Mi
88m	84Mi
80m	84Mi
495m	168Mi
50m	61Mi
running	279s	3431m	1263Mi	10587m	29137Mi	147m	109Mi
62m	91Mi
69m	78Mi
75m	104Mi
102m	114Mi
80m	91Mi
74m	85Mi
499m	171Mi
44m	62Mi
running	289s	4055m	1280Mi	12253m	30312Mi	135m	102Mi
69m	94Mi
69m	78Mi
72m	88Mi
119m	122Mi
84m	87Mi
71m	84Mi
491m	168Mi
46m	62Mi
running	300s	4055m	1280Mi	12253m	30312Mi	135m	102Mi
69m	94Mi
69m	78Mi
72m	88Mi
119m	122Mi
84m	87Mi
71m	84Mi
491m	168Mi
46m	62Mi
running	310s	4198m	1243Mi	11515m	31451Mi	163m	118Mi
73m	94Mi
72m	80Mi
70m	86Mi
108m	119Mi
81m	87Mi
77m	80Mi
501m	169Mi
38m	62Mi
running	320s	4059m	1180Mi	11656m	32845Mi	147m	95Mi
69m	94Mi
69m	80Mi
68m	80Mi
104m	114Mi
80m	85Mi
71m	80Mi
499m	175Mi
49m	64Mi
running	331s	2988m	1085Mi	10648m	32507Mi	132m	111Mi
60m	93Mi
64m	76Mi
67m	83Mi
104m	105Mi
71m	80Mi
67m	80Mi
501m	178Mi
37m	64Mi
running	341s	2988m	1085Mi	10648m	32507Mi	132m	111Mi
60m	93Mi
64m	76Mi
67m	83Mi
104m	105Mi
71m	80Mi
67m	80Mi
501m	178Mi
37m	64Mi
running	351s	3925m	1155Mi	11418m	30941Mi	150m	128Mi
72m	92Mi
82m	90Mi
78m	87Mi
111m	117Mi
85m	82Mi
77m	85Mi
497m	171Mi
45m	63Mi
running	362s	4177m	1125Mi	11717m	30206Mi	137m	88Mi
66m	89Mi
66m	93Mi
72m	90Mi
104m	100Mi
73m	76Mi
68m	80Mi
500m	183Mi
44m	63Mi
running	372s	4177m	1125Mi	11717m	30206Mi	137m	88Mi
66m	89Mi
66m	93Mi
72m	90Mi
104m	100Mi
73m	76Mi
68m	80Mi
500m	183Mi
44m	63Mi
running	382s	4543m	963Mi	14134m	31542Mi	139m	86Mi
67m	81Mi
74m	73Mi
73m	90Mi
105m	107Mi
82m	75Mi
76m	73Mi
497m	177Mi
42m	63Mi
running	393s	3953m	981Mi	11315m	32510Mi	128m	79Mi
62m	74Mi
63m	74Mi
66m	87Mi
101m	81Mi
73m	72Mi
68m	76Mi
497m	165Mi
48m	58Mi
running	403s	3953m	981Mi	11315m	32510Mi	128m	79Mi
62m	74Mi
63m	74Mi
66m	87Mi
101m	81Mi
73m	72Mi
68m	76Mi
497m	165Mi
48m	58Mi
running	413s	3834m	958Mi	13418m	32836Mi	129m	77Mi
64m	71Mi
62m	71Mi
64m	70Mi
99m	76Mi
78m	70Mi
68m	74Mi
506m	186Mi
42m	58Mi
running	424s	3128m	959Mi	11607m	32379Mi	118m	77Mi
61m	70Mi
67m	71Mi
62m	70Mi
95m	73Mi
74m	70Mi
67m	72Mi
500m	164Mi
45m	58Mi
running	434s	3128m	959Mi	11607m	32379Mi	118m	77Mi
61m	70Mi
67m	71Mi
62m	70Mi
95m	73Mi
74m	70Mi
67m	72Mi
500m	164Mi
45m	58Mi
running	444s	4104m	883Mi	12405m	32245Mi	142m	82Mi
67m	76Mi
66m	72Mi
67m	71Mi
104m	77Mi
78m	69Mi
73m	75Mi
497m	177Mi
43m	58Mi
running	454s	4321m	876Mi	10742m	30757Mi	126m	81Mi
62m	79Mi
64m	74Mi
67m	69Mi
99m	75Mi
72m	68Mi
67m	72Mi
501m	184Mi
46m	58Mi
running	465s	4321m	876Mi	10742m	30757Mi	126m	81Mi
62m	79Mi
64m	74Mi
67m	69Mi
99m	75Mi
72m	68Mi
67m	72Mi
501m	184Mi
46m	58Mi
