step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.35	13.10ms	38.62ms	0
2200	2196.08	19.47ms	49.98ms	0
2400	2375.32	18.29ms	41.34ms	0
2600	2580.27	29.52ms	66.88ms	0
2800	2794.92	46.57ms	154.75ms	0
3000	2957.46	73.56ms	186.24ms	0
3200	3161.46	113.71ms	318.21ms	0
3400	3351.38	342.86ms	951.29ms	0
3600	3564.81	963.70ms	1.96s	0
3800	3594.50	2.32s	3.93s	0
4000	3577.91	3.48s	8.79s	0
