step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1996.31	13.95ms	42.24ms	0
2200	2197.35	16.61ms	41.92ms	0
2400	2375.24	16.36ms	39.29ms	0
2600	2578.39	28.36ms	58.59ms	0
2800	2794.36	26.53ms	57.28ms	0
3000	2958.33	41.23ms	85.18ms	0
3200	3163.83	43.28ms	127.81ms	0
3400	3357.35	79.71ms	187.90ms	0
3600	3566.44	161.14ms	407.04ms	0
3800	3742.40	536.62ms	1.40s	0
4000	3555.63	3.59s	8.18s	0
