step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1997.70	14.12ms	42.85ms	0
2200	2197.17	26.40ms	60.96ms	0
2400	2372.27	21.57ms	56.93ms	0
2600	2577.48	21.32ms	86.14ms	0
2800	2791.33	52.97ms	378.88ms	0
3000	2962.19	88.51ms	359.68ms	0
3200	3163.00	131.92ms	647.68ms	0
3400	3355.56	111.67ms	241.02ms	0
3600	3564.98	273.93ms	628.22ms	0
3800	3660.13	1.23s	2.31s	0
4000	3646.22	2.76s	5.46s	0
