step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1990.23	13.70ms	43.17ms	0
2200	2196.40	24.86ms	57.50ms	0
2400	2372.22	20.36ms	46.59ms	0
2600	2580.91	25.90ms	56.32ms	0
2800	2784.65	37.96ms	129.92ms	0
3000	2960.81	70.19ms	191.10ms	0
3200	3161.41	87.01ms	269.57ms	0
3400	3350.97	256.76ms	727.04ms	0
3600	3565.82	414.44ms	1.03s	0
3800	3666.61	1.73s	3.06s	0
4000	3576.12	3.23s	8.15s	0
