step_rps	achieved_rps	mean_ms	p99_ms	non_2xx
2000	1998.02	16.19ms	45.31ms	0
2200	2197.69	19.78ms	45.22ms	0
2400	2367.27	28.88ms	65.54ms	0
2600	2580.74	27.20ms	53.92ms	0
2800	2792.99	33.58ms	99.46ms	0
3000	2957.73	52.56ms	163.71ms	0
3200	3161.72	100.01ms	208.64ms	0
3400	3356.92	217.55ms	547.33ms	0
3600	3542.97	490.26ms	930.82ms	0
3800	3698.26	614.00ms	1.47s	0
4000	3669.26	2.44s	5.07s	0
